sku,title,sub_title,brand,product_url,description,product_specification,price,old_price,image,in_stock,is_sponsored,discount_value,rating,reviews,e_retailer,client,market,type,position,listing_url,page
9300000001582721,Beeperfect® 5-in-1 Scheerapparaat - Trimmer - Draadloos Nat en Droog scheren - 5 Opzetstukken,,Beeperfect,https://www.kruidvat.nl/nl/nl/p/beeperfect-5-in-1-scheerapparaat-trimmer-draadloos-nat-en-droog-scheren-5-opzetstukken/9300000001582721/,Genieten van draadloos nat en droog scheren met een glad scheerresultaat? Met het Beeperfect® 5-in-1…,"['Meegeleverd: Beschermkap | Precisietrimmer | Reinigingsborsteltje', 'Type baardgroei: Middel | Licht | Zwaar', 'Snel laden functie', '90 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren', 'Zelfslijpende messen']",49.95,,https://www.kruidvat.nl/,True,False,[],4.5,238,bol.com,P&G,NL,Search,22,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000000109035,Braun Series 7 70-N7200cc zwart - Elektrisch Scheerapparaat met Reinigingsstation en Precisietrimmer,"De Braun Series 7 scheerapparaten zorgen voor een gladde scheerbeurt, zelfs op moeilijke plekken",Braun,https://www.kruidvat.nl/nl/nl/p/braun-series-7-70-n7200cc-zwart-elektrisch-scheerapparaat-met-reinigingsstation-en-precisietrimmer/9300000000109035/,"Elektrisch scheerapparaat voor mannen met 360Â° aanpassing voor een gladde scheerbeurt, zelfs op moeilijke…","['Meegeleverd: Precisietrimmer', 'Type baardgroei: Licht | Middel | Zwaar', 'Snel laden functie', '50 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren']",199.99,,https://www.kruidvat.nl/,True,False,[],4.6,38,bol.com,P&G,NL,Search,23,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000000109034,Braun Series 5 50-B1620s - Elektrisch Scheerapparaat met 2 EasyClick-opzetstukken,"De Braun Series 5 scheerapparaten scheren gemakkelijk, glad en dicht op de huid",Braun,https://www.kruidvat.nl/nl/nl/p/braun-series-5-50-b1620s-elektrisch-scheerapparaat-met-2-easyclick-opzetstukken/9300000000109034/,Elektrisch scheerapparaat voor mannen met 3 flexibele mesjes dat zich aan de gezichtscontouren aanpast…,"['Meegeleverd: Beschermkap | Precisietrimmer | Reinigingsborsteltje', 'Type baardgroei: Licht | Middel | Zwaar', 'Snel laden functie', '45 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren']",113.89,,https://www.kruidvat.nl/,True,False,[],4.4,93,bol.com,P&G,NL,Search,24,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000130849872,Philips AquaTouch S1121/41 - Scheerapparaat - Wet & Dry,,Philips,https://www.kruidvat.nl/nl/nl/p/philips-aquatouch-s1121-41-scheerapparaat-wet-dry/9200000130849872/,Philips AquaTouch S1121/41 * ComfortCut-mesjes die zijn ontworpen om soepel over de huid te glijden *…,"['Meegeleverd: Beschermkap', 'Type baardgroei: Middel | Licht', '40 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren', 'Zelfslijpende messen']",39.49,,https://www.kruidvat.nl/,True,False,[],3.8,6,bol.com,P&G,NL,Search,25,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000073087050,Braun Series 3 Shave&Style 3010BT - Scheerapparaat,Kies tussen een gladde scheerbeurt en nauwkeurig baardtrimmen en -stylen door gebruik van de 5 kamopzetstukken,Braun,https://www.kruidvat.nl/nl/nl/p/braun-series-3-shave-style-3010bt-scheerapparaat/9200000073087050/,"3-in-1 apparaat om te scheren, trimmen en af te werken. Het Braun Series 3 Shave&Style oplaadbaar elektrische…","['Meegeleverd: Precisietrimmer | Extra scheeropzetstuk | Opzetkam | Beschermkap | Reinigingsborsteltje | Reisetui', 'Type baardgroei: Licht | Middel | Zwaar', 'Snel laden functie', '45 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren']",72.99,,https://www.kruidvat.nl/,True,False,[],4.0,138,bol.com,P&G,NL,Search,26,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000036771161,Philips Shaver Series 9000 S9987/59 - Scheerapparaat - Wet & Dry,Voorkom huidirritatie en geniet van superieure gladheid door AI-technologie en de Pressure Guard-sensor,Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-series-9000-s9987-59-scheerapparaat-wet-dry/9300000036771161/,Het slimste scheerapparaat van Philips met kunstmatige intelligentie biedt comfort voor jouw huid. Om…,"['Meegeleverd: Reinigingsborsteltje | Reinigingsstation | Laadstation | Reisetui | Baardtrimmer', 'Type baardgroei: Middel | Licht', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren']",299.00,,https://www.kruidvat.nl/,True,False,[],4.7,85,bol.com,P&G,NL,Search,27,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9200000080555952,Braun Series 3 3000s Elektrische Scheerapparaat + EN10 Neustrimmer,,Braun,https://www.kruidvat.nl/nl/nl/p/braun-series-3-3000s-elektrische-scheerapparaat-en10-neustrimmer/9200000080555952/,De Braun Series 3 3000S Elektrische Scheerapparaat met Braun Neustrimmer in Specialpack. De braun scheerapparaat…,"['Meegeleverd: Beschermkap | Reinigingsborsteltje', 'Type baardgroei: Licht | Middel', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar']",49.95,,https://www.kruidvat.nl/,True,False,[],4.8,5,bol.com,P&G,NL,Search,28,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000048091205,Braun Series 8 8453cc - Elektrisch Scheerapparaat met Reinigingsstation,De Braun Series 8 scheerapparaten zorgen voor nauwkeurige gladheid en huidcomfort,Braun,https://www.kruidvat.nl/nl/nl/p/braun-series-8-8453cc-elektrisch-scheerapparaat-met-reinigingsstation/9300000048091205/,Welkom bij het volgende scheerniveau met de Braun Series 8: een elektrisch scheerapparaat voor mannen…,"['Meegeleverd: Reinigingsborsteltje | Cartridge | Reisetui | Reinigingsstation', 'Type baardgroei: Middel | Licht | Zwaar', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren', 'Zelfslijpende messen']",283.99,,https://www.kruidvat.nl/,True,True,[],4.6,53,bol.com,P&G,NL,Search,29,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000006206093,Philips Shaver Series 7000 S7783/59 - Scheerapparaat,"Glad scheerresultaat, geavanceerde huidbescherming met de SkinIQ-technologie",Philips,https://www.kruidvat.nl/nl/nl/p/philips-shaver-series-7000-s7783-59-scheerapparaat/9300000006206093/,Bekijk de nieuwste innovatie binnen Philips scheerapparaten. De Philips 7000-serie glijdt soepel over…,"['Meegeleverd: Reinigingsborsteltje | Reinigingsstation | Reisetui | Baardtrimmer | Laadstation', 'Type baardgroei: Licht | Middel | Zwaar', 'Snel laden functie', '60 minuten draadloos te gebruiken', 'Afspoelbaar', 'geschikt voor nat scheren']",189.99,,https://www.kruidvat.nl/,True,True,[],4.4,70,bol.com,P&G,NL,Search,30,https://www.bol.com/nl/nl/s/?searchtext=scheerapparaat,1
9300000019167829,Braun Silk-épil 9 9-890 - Epilator -  Wit/Roségoud,De Braun 9 epilators zorgen voor een perfect gladde huid van top tot teen,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-9-9-890-epilator-wit-rosegoud/9300000019167829/,"MOEITELOOS: Epilator voor vrouwen met een brede, flexibele kop, voor gemakkelijker en efficiënter ontharen…","['Geschikt voor: Oksel', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Nee']",107.99,,https://media.s-bol.com/p2qQg8D1BnV1/168x150.jpg,True,False,[],4.4,152,bol.com,P&G,NL,Search,1,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9000000011035730,Braun Silk-épil 1 1170 - Epilator,Tot 4 weken lang een haarloze huid,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-1-1170-epilator/9000000011035730/,Verwijdert zacht haartjes vanaf de wortel voor langdurige gladheid Het perfecte voorbeeld van de eenvoud…,"['Geschikt voor: Armen | Benen | Oksel', 'Draadloos te gebruiken: Nee', 'Geintegreerd lampje: Nee']",25.49,,https://www.kruidvat.nl/,True,False,[],4.2,149,bol.com,P&G,NL,Search,2,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000087279381,Braun Silk-épil 9 9-870 - Epilator -  Wit/Roségoud,De Braun 9 epilators zorgen voor een perfect gladde huid van top tot teen,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-9-9-870-epilator-wit-rosegoud/9200000087279381/,"MOEITELOOS: Epilator voor vrouwen met een brede, flexibele kop, voor gemakkelijker en efficiënter ontharen…","['Geschikt voor: Armen', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Nee']",118.99,,https://media.s-bol.com/N541AGoz7ZKz/XozyP6l/168x145.jpg,True,True,[],4.2,20,bol.com,P&G,NL,Search,3,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9300000006421984,Cocora Wenkbrauw trimmer | Wenkbrauw Epilator | Precisietrimmer | USB oplaadbaar - Wit,,Cocora,https://www.kruidvat.nl/nl/nl/p/cocora-wenkbrauw-trimmer-wenkbrauw-epilator-precisietrimmer-usb-oplaadbaar-wit/9300000006421984/,Met de Cocora Wenkbrauwtrimmer kunt u eenvoudig en pijnloos uw wenkbrauwen verzorgen. Geen last meer…,"['Geschikt voor: Gezicht | Intiem | Wenkbrauw', 'Draadloos te gebruiken: Ja', 'Geintegreerd lampje: Ja']",22.95,,https://www.kruidvat.nl/,True,True,[],3.8,5,bol.com,P&G,NL,Search,4,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000087279387,Braun Silk-épil 9 9-700 Epilator,De Braun 9 epilators zorgen voor een perfect gladde huid van top tot teen,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-9-9-700-epilator/9200000087279387/,"MOEITELOOS: Epilator voor vrouwen met een brede, flexibele kop, voor gemakkelijker en efficiÃ«nter ontharen…","['Geschikt voor: Oksel | Intiem | Benen | Armen', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Ja']",82.99,,https://www.kruidvat.nl/,True,False,[],3.8,25,bol.com,P&G,NL,Search,5,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000030251832,Braun Face SE810 - Epilator Met Gezichtsreinigingsborstel,Maak kennis met 's werelds 1e gezichtsepilator en reinigingsborstel,Braun,https://www.kruidvat.nl/nl/nl/p/braun-face-se810-epilator-met-gezichtsreinigingsborstel/9200000030251832/,De eerste gezichtsepilator ter wereld met reinigingsborstelsysteem Gezichtsepilator verwijdert vier keer…,"['Geschikt voor: Gezicht', 'Draadloos te gebruiken: Ja', 'Geintegreerd lampje: Nee']",51.90,,https://www.kruidvat.nl/,True,False,[],3.9,245,bol.com,P&G,NL,Search,6,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000128402109,Braun Silk-épil 9 Flex 9-020 Wit/Goud - Epilator,De Braun 9 epilators zorgen voor een perfect gladde huid van top tot teen,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-9-flex-9-020-wit-goud-epilator/9200000128402109/,"Moeiteloos: ’s Werelds eerste epilator, epileerapparaat voor vrouwen met een volledig flexibel hoofd,…","['Geschikt voor: Armen', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Nee']",149.00,,https://www.kruidvat.nl/,True,False,[],4.7,34,bol.com,P&G,NL,Search,7,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000128402113,Braun Silk-épil 9 9-100 Beautyset - Epilator met Flexibele Kop,’s Werelds eerste epilator met een volledig flexibele kop. Voor moeiteloze ontharing,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-9-9-100-beautyset-epilator-met-flexibele-kop/9200000128402113/,"Moeiteloos: 's Werelds eerste epilator, epileerapparaat voor vrouwen met een volledig flexibel hoofd,…","['Geschikt voor: Armen', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Nee']",171.99,,https://www.kruidvat.nl/,True,False,[],4.4,32,bol.com,P&G,NL,Search,8,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9300000006026880,Philips Series 8000 BRE735/00 - Wet & Dry - Epilator,"Krachtig epileren, zacht voor de huid | Tot wel 4 weken lang een gladde huid",Philips,https://www.kruidvat.nl/nl/nl/p/philips-series-8000-bre735-00-wet-dry-epilator/9300000006026880/,De Philips Epilator Series 8000 biedt krachtige maar zachte epilatie. Binnen slechts 10 minuten zijn…,"['Geschikt voor: Benen', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Ja']",84.00,,https://www.kruidvat.nl/,True,False,['23%'],3.7,33,bol.com,P&G,NL,Search,9,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000128402143,Braun Silk-épil 5-610 Wit/Turquoise - Epilator,De Braun 5 epilators zorgenvoor een gladde huid tot wel 4 weken lang,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-5-610-wit-turquoise-epilator/9200000128402143/,"Zacht: Epilator perfect voor beginners, met een snelheidsinstelling voor extra zachte ontharing Precies:…","['Geschikt voor: Armen | Benen | Oksel | Intiem', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Nee']",66.39,,https://www.kruidvat.nl/,True,False,[],4.3,47,bol.com,P&G,NL,Search,10,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000106784581,Braun Silk-épil Beauty Set 9 9-995 Deluxe - Epileerapparaat - Scheerapparaat - Scrubben En Reiniging,De Braun 9 epilators zorgen voor een perfect gladde huid van top tot teen,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-beauty-set-9-9-995-deluxe-epileerapparaat-scheerapparaat-scrubben-en-reiniging/9200000106784581/,"De deluxe 9-in-1 beautyset voor ontharing van het gezicht en lichaam. Scrubben, epileren, scheren, trimmen,…","['Geschikt voor: Armen', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Nee']",143.99,,https://www.kruidvat.nl/,True,False,[],4.1,54,bol.com,P&G,NL,Search,11,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9300000009422197,Philips Series 8000 BRE710/00 - Wet & Dry - Epilator,Krachtig epileren | Tot wel 4 weken lang een gladde huid,Philips,https://www.kruidvat.nl/nl/nl/p/philips-series-8000-bre710-00-wet-dry-epilator/9300000009422197/,De Philips Epilator Series 8000 biedt krachtige maar zachte epilatie. Binnen slechts 10 minuten zijn…,"['Geschikt voor: Gezicht | Lichaam', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Ja']",63.99,,https://www.kruidvat.nl/,True,False,[],4.0,4,bol.com,P&G,NL,Search,12,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9000000010993637,"Braun Silk-épil 3 - Epileerapparaat - Wit, Roze",Het Smartlight onthult zelfs de kleinste haartjes zodat ze niet gemist worden,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-3-epileerapparaat-wit-roze/9000000010993637/,De epilator verwijdert 4x kortere haartjes in vergelijking met wax. De Braun Silk-épil 3 epilator verwijdert…,"['Geschikt voor: Armen', 'Draadloos te gebruiken: Nee', 'Geintegreerd lampje: Nee']",40.95,,https://www.kruidvat.nl/,True,False,[],3.9,98,bol.com,P&G,NL,Search,13,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9300000005684021,Philips Series 8000 BRE715/00 - Wet & Dry - Epilator,"Krachtig epileren, zacht voor de huid | Tot wel 4 weken lang een gladde huid",Philips,https://www.kruidvat.nl/nl/nl/p/philips-series-8000-bre715-00-wet-dry-epilator/9300000005684021/,De Philips Epilator Series 8000 biedt krachtige maar zachte epilatie. Binnen slechts 10 minuten zijn…,"['Geschikt voor: Benen', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Ja']",62.69,,https://www.kruidvat.nl/,True,False,[],3.7,33,bol.com,P&G,NL,Search,14,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9300000019977247,Shoplace ™ - 3 in 1 Epileerapparaat - Epileer Kit - Epilator -  Ladyshave - Scheerapparaat,,Shoplace,https://www.kruidvat.nl/nl/nl/p/shoplace-3-in-1-epileerapparaat-epileer-kit-epilator-ladyshave-scheerapparaat/9300000019977247/,"Ben jij het scheren en waxen zat, of heb jij last van ingegroeide haren en huidirritaties? Zoek niet…","['Geschikt voor: Wenkbrauw | Intiem | Benen | Armen | Gezicht | Oksel', 'Draadloos te gebruiken: Ja', 'Geintegreerd lampje: Ja']",44.95,,https://www.kruidvat.nl/,True,True,[],4.4,45,bol.com,P&G,NL,Search,15,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9300000045227829,Qeste | Epilator | Scheerapparaat | Scheerapparaat vrouwen | Epilator vrouwen | Ontharing | Laser | Dermatologisch goedgekeurd | Laser epilator | Scheren,,Qeste,https://www.kruidvat.nl/nl/nl/p/qeste-epilator-scheerapparaat-scheerapparaat-vrouwen-epilator-vrouwen-ontharing-laser-dermatologisch-goedgekeurd-laser-epilator-scheren/9300000045227829/,Snel en pijnloos scheren was nog nooit zo makkelijk! Met dit dermatologische goedgekeurde scheerapparaat/epilator…,"['Geschikt voor: Armen | Benen | Gezicht | Intiem | Oksel', 'Draadloos te gebruiken: Ja', 'Geintegreerd lampje: Ja']",29.95,,https://www.kruidvat.nl/,True,True,[],5.0,2,bol.com,P&G,NL,Search,16,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000110089298,Philips Satinelle Essential BRE235/00 - Epilator,Moeiteloos epileren | Wekenlang een gladde huid,Philips,https://www.kruidvat.nl/nl/nl/p/philips-satinelle-essential-bre235-00-epilator/9200000110089298/,"Geniet wekenlang van gladde benen met Philips Satinelle. Haren vanaf 0,5 mm worden voorzichtig vanaf…","['Geschikt voor: Benen | Oksel', 'Draadloos te gebruiken: Nee', 'Geintegreerd lampje: Nee']",29.49,,https://www.kruidvat.nl/,True,False,[],3.7,3,bol.com,P&G,NL,Search,17,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000128402103,Braun Silk-épil 5 5-820 Wit/Roze - Epilator + bikinistyler,De Braun 5 epilators zorgenvoor een gladde huid tot wel 4 weken lang,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-5-5-820-wit-roze-epilator-bikinistyler/9200000128402103/,"Zacht: Epilator perfect voor beginners, met een snelheidsinstelling voor extra zachte ontharing Grondig:…","['Geschikt voor: Armen | Benen | Oksel | Gezicht | Intiem', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Nee']",74.99,,https://www.kruidvat.nl/,True,False,[],4.1,24,bol.com,P&G,NL,Search,18,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9300000042473889,Elektrische epilator wenkbrauw inclusief ledlicht - Gezichtsepilator - Epilator - Epileerapparaat - Epilator gezicht - Epilady - Epileerapparaat dames - Wenkbrauwtrimmer - Wenkbrauw epilator - Wenkbrauw - Epileer - Epileren - Trimmer,,Innovagoods,https://www.kruidvat.nl/nl/nl/p/elektrische-epilator-wenkbrauw-inclusief-ledlicht-gezichtsepilator-epilator-epileerapparaat-epilator-gezicht-epilady-epileerapparaat-dames-wenkbrauwtrimmer-wenkbrauw-epilator-wenkbrauw-epileer-epileren-trimmer/9300000042473889/,Elektrische epilator wenkbrauw inclusief ledlicht Als vrouw heb je graag verzorgde wenkbrauwen met een…,"['Geschikt voor: Gezicht | Wenkbrauw', 'Draadloos te gebruiken: Ja', 'Geintegreerd lampje: Ja']",14.99,,https://www.kruidvat.nl/,True,False,[],5.0,1,bol.com,P&G,NL,Search,19,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000089674335,Braun FaceSpa Pro 912 Gezichtsepilator - Wit/Brons,Luxe gezichtsset inclusief microvibratie-verstevigingskop voor een zichtbaar verbeterde huiduitstraling,Braun,https://www.kruidvat.nl/nl/nl/p/braun-facespa-pro-912-gezichtsepilator-wit-brons/9200000089674335/,s WERELDS EERSTE: 's Werelds eerste apparaat voor gezichtsepilatie en -reiniging STRALENDE HUID: De combinatie…,"['Geschikt voor: Gezicht', 'Draadloos te gebruiken: Ja', 'Geintegreerd lampje: Nee']",109.99,,https://www.kruidvat.nl/,True,False,[],3.9,245,bol.com,P&G,NL,Search,20,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000087279271,Braun Silk-épil 5-500 - Epilator Voor Beginners - Wet & Dry Epileren,De Braun 5 epilators zorgenvoor een gladde huid tot wel 4 weken lang,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-5-500-epilator-voor-beginners-wet-dry-epileren/9200000087279271/,"ZACHT: Epilator voor vrouwen en ideaal voor beginners, biedt tot 100% zachte ontharing in slechts Ã©Ã©n…","['Geschikt voor: Armen', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Nee']",51.99,,https://www.kruidvat.nl/,True,False,[],4.2,20,bol.com,P&G,NL,Search,21,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9300000058765772,Ann Wenkbrauw Trimmer Pro - Effectieve Ontharing Epilator voor Wenkbrauwen - Gezichtsepilator Dames - Gold,,Ann,https://www.kruidvat.nl/nl/nl/p/ann-wenkbrauw-trimmer-pro-effectieve-ontharing-epilator-voor-wenkbrauwen-gezichtsepilator-dames-gold/9300000058765772/,"Heb je moeite om je wenkbrauwen te verzorgen en te repareren? We weten allemaal dat snijden, plukken…","['Geschikt voor: Gezicht', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Nee']",9.95,,https://www.kruidvat.nl/,True,False,[],5.0,1,bol.com,P&G,NL,Search,22,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000108371358,Braun FaceSpa PRO 910 2in1 Gezichtsepilator en Reinigingsborstel Wit,,Braun,https://www.kruidvat.nl/nl/nl/p/braun-facespa-pro-910-2in1-gezichtsepilator-en-reinigingsborstel-wit/9200000108371358/,"Braun FACESPA FaceSpa PRO 910 2in1 gezichtsepilator en reinigingsborstel, Verwijder gezichtshaar zacht…","['Geschikt voor: Gezicht', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche']",84.95,,https://www.kruidvat.nl/,True,False,[],Er zijn nog geen beoordelingen voor dit product.,,bol.com,P&G,NL,Search,23,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000116675303,Braun Silk-épil 9 9/897 Roze Goud - Wet&Dry SensoSmart Epileerapparaat,De epilator bevat SensoSmart™ druksensortechnologie om je ontharing te begeleiden en in één beweging nog meer haar te verwijderen,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-9-9-897-roze-goud-wet-dry-sensosmart-epileerapparaat/9200000116675303/,De eerste slimme epilator ter wereld met de nieuwe SensoSmart technologie Begeleidt voor minder druk…,"['Geschikt voor: Armen', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Nee']",99.00,,https://www.kruidvat.nl/,True,False,[],4.1,54,bol.com,P&G,NL,Search,24,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000105388806,Philips Satinelle Essential BRE265/00 - Epileerapparaat,Moeiteloos epileren | Wekenlang een gladde huid,Philips,https://www.kruidvat.nl/nl/nl/p/philips-satinelle-essential-bre265-00-epileerapparaat/9200000105388806/,"Geniet wekenlang van gladde benen met Philips Satinelle. Haren vanaf 0,5 mm worden voorzichtig vanaf…","['Geschikt voor: Armen | Benen | Intiem | Oksel', 'Draadloos te gebruiken: Nee', 'Geintegreerd lampje: Ja']",37.99,,https://www.kruidvat.nl/,True,False,[],4.2,35,bol.com,P&G,NL,Search,25,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000108611128,Philips Satinelle Essential  BRE275/00 - Epilator,Moeiteloos epileren | Wekenlang een gladde huid,Philips,https://www.kruidvat.nl/nl/nl/p/philips-satinelle-essential-bre275-00-epilator/9200000108611128/,"Geniet wekenlang van gladde benen met Philips Satinelle. Haren vanaf 0,5 mm worden voorzichtig vanaf…","['Geschikt voor: Benen', 'Draadloos te gebruiken: Nee', 'Geintegreerd lampje: Ja']",39.99,,https://www.kruidvat.nl/,True,False,[],4.0,1,bol.com,P&G,NL,Search,26,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000087279197,"Braun Silk-épil 3-410 Epilator voor Langdurige Ontharing, Scheer- en Trimmerkop",Het Smartlight onthult zelfs de kleinste haartjes zodat ze niet gemist worden,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-3-410-epilator-voor-langdurige-ontharing-scheer-en-trimmerkop/9200000087279197/,De epilator verwijdert 4x kortere haartjes in vergelijking met wax. De Braun Silk-épil 3 epilator verwijdert…,"['Geschikt voor: Armen | Benen', 'Draadloos te gebruiken: Nee', 'Geintegreerd lampje: Nee']",43.03,,https://www.kruidvat.nl/,True,False,[],4.1,51,bol.com,P&G,NL,Search,27,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9200000106784579,Braun Silk-épil Beautyset 5 5-895 Epilator,De Braun 5 epilators zorgenvoor een gladde huid tot wel 4 weken lang,Braun,https://www.kruidvat.nl/nl/nl/p/braun-silk-epil-beautyset-5-5-895-epilator/9200000106784579/,"De 6-in-1 beautystarterset voor ontharing van het gezicht en lichaam. Epileren, scheren, trimmen, reinigen,…","['Geschikt voor: Armen | Benen | Oksel | Gezicht | Intiem', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Nee']",83.95,,https://www.kruidvat.nl/,True,False,[],4.4,21,bol.com,P&G,NL,Search,28,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
9300000007754119,Philips Series 8000 BRE721/00 - Wet & Dry - Epilator,"Krachtig epileren, zacht voor de huid | Tot wel 4 weken lang een gladde huid",Philips,https://www.kruidvat.nl/nl/nl/p/philips-series-8000-bre721-00-wet-dry-epilator/9300000007754119/,De Philips Epilator Series 8000 biedt krachtige maar zachte epilatie. Binnen slechts 10 minuten zijn…,"['Geschikt voor: Benen', 'Draadloos te gebruiken: Ja', 'Bruikbaar onder de douche: Bruikbaar onder de douche', 'Geintegreerd lampje: Ja']",88.69,,https://www.kruidvat.nl/,True,True,[],3.7,33,bol.com,P&G,NL,Search,29,https://www.bol.com/nl/nl/s/?searchtext=epilator,1
