sku,title,brand,category,product_url,price,image,in_stock,e_retailer,client,market,type,position,listing_url,page
B3-869808,Frosch Aloe Vera Spülmittel,Frosch,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/frosch-aloe-vera-spuelmittel/B3-869808.html,1.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/869808.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,54,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-519073,Somat Geschirrspüler Deo Duo-Perls Zitrone-Orange,Somat,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/somat-geschirrspueler-deo-duo-perls-zitrone-orange/B3-519073.html,1.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/519073.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,55,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-391647,finish Quantum Ultimate Tabs XXL,finish,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/finish-quantum-ultimate-tabs-xxl/B3-391647.html,8.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/391647.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,56,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-731525,FAIRY Geschirrspülmittel Granatapfel,FAIRY,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/fairy-geschirrspuelmittel-granatapfel/B3-731525.html,1.59,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/731525.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,57,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-464466,clever Geschirrspüler Regeneriersalz,clever,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/clever-geschirrspueler-regeneriersalz/B3-464466.html,0.85,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/464466.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,58,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-887956,claro Öko Classic Geschirrspültabs,claro,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/claro-oeko-classic-geschirrspueltabs/B3-887956.html,9.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/887956.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,59,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-963966,FAIRY Ultra Konzentrat Handspülmittel pinke Jasminblüte,FAIRY,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/fairy-ultra-konzentrat-handspuelmittel-pinke-jasminbluete/B3-963966.html,1.59,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/963966.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,60,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-476171,Somat Classic Geschirrspüler Geschirrspültabs,Somat,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/somat-classic-geschirrspueler-geschirrspueltabs/B3-476171.html,7.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/476171.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,61,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-363358,clever Geschirrspülmittel mit Citrusfrische,clever,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/clever-geschirrspuelmittel-mit-citrusfrische/B3-363358.html,1.27,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/363358.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,62,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-389574,Pril Power Apfel & Minze Geschirrspülmittel,Pril,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/pril-power-apfel-und-minze-geschirrspuelmittel/B3-389574.html,1.69,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/389574.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,63,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-446068,finish All-in-1 Geschirrspültabs Citrus XXL Pack,finish,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/finish-all-in-1-geschirrspueltabs-citrus-xxl-pack/B3-446068.html,8.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/446068.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,64,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-406502,Somat Pro Nature All in 1,Somat,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/somat-pro-nature-all-in-1/B3-406502.html,7.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/406502.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,65,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-476251,Somat Classic Geschirrspülpulver,Somat,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/somat-classic-geschirrspuelpulver/B3-476251.html,7.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/476251.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,66,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-755393,finish Maschinenpfleger Lemon,finish,haushalt-putzenreinigen-entkalkungsmmaschinenre,https://www.bipa.at/finish-maschinenpfleger-lemon/B3-755393.html,3.59,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/755393.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,67,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-389584,Pril Power Lemon & Melisse Geschirrspülmittel,Pril,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/pril-power-lemon-und-melisse-geschirrspuelmittel/B3-389584.html,1.69,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/389584.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,68,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-412619,bi good baby Natürlicher Spülreiniger,bi good,babykind-ausstattung-zubehoer,https://www.bipa.at/bi-good-natuerlicher-spuelreiniger/B3-412619.html,2.62,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/412619.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,69,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-399947,clever Geschirrspülmittel Balsam,clever,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/clever-geschirrspuelmittel-balsam/B3-399947.html,0.85,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/399947.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,70,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-399728,clever Geschirrspülmittel Konzentrat Orange,clever,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/clever-geschirrspuelmittel-konzentrat-orange/B3-399728.html,0.85,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/399728.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,71,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-298573,Somat All in 1 Limone & Lime Geschirrspültabs,Somat,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/somat-all-in-1-limone-und-lime-geschirrspueltabs/B3-298573.html,7.79,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/298573.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,72,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-404109,FAIRY Handgeschirrspülmittel  natürlicher Duft Lavendel & Rosmarin,FAIRY,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/fairy-handgeschirrspuelmittel-lavendel-und-rosmarin/B3-404109.html,1.59,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/404109_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,73,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-307979,Pril Power & mineralische Perlen Meeresfrische & Lotusblüte,Pril,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/pril-power-und-mineralische-perlen-meeresfrische-und-lotusbluete/B3-307979.html,1.69,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/307979.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,74,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-360807,Frosch Baby Spülreiniger,Frosch,babykind-ausstattung-zubehoer,https://www.bipa.at/frosch-baby-spuelreiniger/B3-360807.html,2.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/360807.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,75,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-381047,clever Glanzspüler,clever,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/clever-glanzspueler/B3-381047.html,0.95,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/381047.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,76,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-399717,clever Geschirrspülmittel Konzentrat Granatapfel,clever,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/clever-geschirrspuelmittel-konzentrat-granatapfel/B3-399717.html,0.85,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/399717.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,77,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-397283,Pril Power Geschirrspülmittel Orange & Maracuja,Pril,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/pril-power-geschirrspuelmittel-orange-und-maracuja/B3-397283.html,1.69,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/397283.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,78,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-400707,bi good Geschirrspülmittel Zitronenmelisse,bi good,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/bi-good-geschirrspuelmittel-zitronenmelisse/B3-400707.html,1.59,,False,bipa.at,client_name,AT,Search,79,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-626717,claro Öko Klarspüler,claro,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/claro-oeko-klarspueler/B3-626717.html,2.99,,False,bipa.at,client_name,AT,Search,80,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-100657,Frosch Spülbalsam Citrus,Frosch,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/frosch-spuelbalsam-citrus/B3-100657.html,1.49,,False,bipa.at,client_name,AT,Search,81,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-469665,NUK Baby Spülreiniger,NUK,babykind-ausstattung-zubehoer,https://www.bipa.at/nuk-baby-spuelreiniger/B3-469665.html,3.74,,False,bipa.at,client_name,AT,Search,82,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-450150,Pril Power antibakteriell Geschirrspülmittel,Pril,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/pril-power-antibakteriell-geschirrspuelmittel/B3-450150.html,1.69,,False,bipa.at,client_name,AT,Search,83,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-320373,claro Alpensalz Pyramide,claro,haushalt-putzenreinigen-geschirrspuelmittel-reiniger,https://www.bipa.at/claro-alpensalz-pyramide/B3-320373.html,1.99,,False,bipa.at,client_name,AT,Search,84,https://www.bipa.at/suche?q=Geschirrsp%C3%BClmittel,1
B3-335763,Wilkinson Sword Double Edge Classic Rasierer,Wilkinson,pflege-enthaarung-rasierer,https://www.bipa.at/wilkinson-sword-double-edge-classic-rasierer/B3-335763.html,10.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/335763.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,1,https://www.bipa.at/suche?q=Rasierer,1
B3-369632,BIC Flex 3 Sersitive Rasierer,BIC,pflege-enthaarung-rasierer,https://www.bipa.at/bic-flex-3-sersitive-rasierer/B3-369632.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/369632.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,2,https://www.bipa.at/suche?q=Rasierer,1
B3-443235,Gillette King C Klingen Rasierhobel,Gillette,pflege-enthaarung-rasierer,https://www.bipa.at/gillette-king-c-klingen-rasierhobel/B3-443235.html,5.24,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/443235.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,3,https://www.bipa.at/suche?q=Rasierer,1
B3-926876,Wilkinson Quattro Titanium Core Motion Klingen,Wilkinson,pflege-enthaarung-rasierklingen,https://www.bipa.at/wilkinson-core-motion-klingen/B3-926876.html,14.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/926876.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,4,https://www.bipa.at/suche?q=Rasierer,1
B3-414580,"Gillette Mach3 Rasierer, Rasierergriff",Gillette,pflege-enthaarung-rasierklingen,https://www.bipa.at/gillette-mach-3-klingen-4er%3Fplusapparat/B3-414580.html,12.74,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/414580_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,5,https://www.bipa.at/suche?q=Rasierer,1
B3-603141,Gillette Venus 3 Einwegrasierer,Gillette,pflege-enthaarung-einwegrasierer,https://www.bipa.at/gillette-3-einwegrasierer/B3-603141.html,3.74,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/603141.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,6,https://www.bipa.at/suche?q=Rasierer,1
B3-286609,Gillette Blue 3 Smooth Einwegrasierer,Gillette,pflege-enthaarung-einwegrasierer,https://www.bipa.at/gillette-3-smooth-einwegrasierer/B3-286609.html,3.22,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/286609.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,7,https://www.bipa.at/suche?q=Rasierer,1
B3-108871,BIC Twin Lady Precise Rasierer,BIC,pflege-enthaarung-einwegrasierer,https://www.bipa.at/bic-twin-lady-precise-rasierer/B3-108871.html,2.39,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/108871.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,8,https://www.bipa.at/suche?q=Rasierer,1
B3-857994,Gillette Venus 2 Einwegrasierer,Gillette,pflege-enthaarung-einwegrasierer,https://www.bipa.at/gillette-2-einwegrasierer/B3-857994.html,4.95,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/857994.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,9,https://www.bipa.at/suche?q=Rasierer,1
B3-685451,BIC Soleil Bella Rasierer,BIC,pflege-enthaarung-einwegrasierer,https://www.bipa.at/bic-soleil-bella-rasierer/B3-685451.html,4.19,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/685451.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,10,https://www.bipa.at/suche?q=Rasierer,1
B3-287961,Gillette 10er Einwegrasierer Blue 2 Plus Slalom,Gillette,pflege-enthaarung-rasierer,https://www.bipa.at/gillette-10er-einwegrasierer-blue-2-plus-slalom/B3-287961.html,3.44,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/287961.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,11,https://www.bipa.at/suche?q=Rasierer,1
B3-859350,Gillette Venus Smooth Klingen,Gillette,pflege-enthaarung-rasierklingen,https://www.bipa.at/gillette-klingen/B3-859350.html,10.45,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/pg/859350_1.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,12,https://www.bipa.at/suche?q=Rasierer,1
B3-523962,"PHILIPS One Blade QP2520/20 Trimmen, Stylen, Rasieren",PHILIPS,pflege-enthaarung-rasierer,https://www.bipa.at/philips-one-blade-qp2520%2F20-trimmen--stylen--rasieren/B3-523962.html,29.9,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/523962.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,13,https://www.bipa.at/suche?q=Rasierer,1
B3-287972,Gillette Venus Sensitive SkinElixir Einwegrasierer 3er,Gillette,pflege-enthaarung-einwegrasierer,https://www.bipa.at/gillette-sensitive-skinelixir-einwegrasierer-3er/B3-287972.html,4.87,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/287972.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,14,https://www.bipa.at/suche?q=Rasierer,1
B3-562197,today Einwegrasierer Doppelklinge,today,pflege-enthaarung-rasierer,https://www.bipa.at/today-einwegrasierer-doppelklinge/B3-562197.html,1.3,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/562197.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,15,https://www.bipa.at/suche?q=Rasierer,1
B3-300616,BI CARE 5 - Klingen Ersatzklingen Smooth Perfection,BI CARE,pflege-enthaarung-rasierklingen,https://www.bipa.at/bi-care-5---klingen-ersatzklingen-smooth-perfection/B3-300616.html,5.49,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/300616.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,16,https://www.bipa.at/suche?q=Rasierer,1
B3-431580,BIC Rasierer Miss Soleil Colour Collection,BIC,pflege-enthaarung-einwegrasierer,https://www.bipa.at/bic-rasierer-miss-soleil-colour-collection/B3-431580.html,2.95,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/431580.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,17,https://www.bipa.at/suche?q=Rasierer,1
B3-473882,pandoo Rasierhobel Metall Silber,pandoo,pflege-enthaarung-rasierer,https://www.bipa.at/pandoo-rasierhobel-metall-silber/B3-473882.html,27.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/473882.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,18,https://www.bipa.at/suche?q=Rasierer,1
B3-600600,today men today men Einweg Rasierer,today,pflege-enthaarung-einwegrasierer,https://www.bipa.at/today-today-men-einweg-rasierer/B3-600600.html,1.25,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/600600.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,19,https://www.bipa.at/suche?q=Rasierer,1
B3-648970,NIVEA Protect & Shave Rasierer mit Wechselklingen,NIVEA,pflege-enthaarung-rasierer,https://www.bipa.at/nivea-protect-und-shave-rasierer-mit-wechselklingen/B3-648970.html,5.95,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/648970.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,20,https://www.bipa.at/suche?q=Rasierer,1
B3-581178,BIC 3 Sensitive Einwegrasierer,BIC,pflege-enthaarung-einwegrasierer,https://www.bipa.at/bic-3-sensitive-einwegrasierer/B3-581178.html,5.39,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/581178.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,21,https://www.bipa.at/suche?q=Rasierer,1
B3-300603,BI CARE 5 - Klingen - Rasierer Smooth Perfection,BI CARE,pflege-enthaarung-rasierer,https://www.bipa.at/bi-care-5---klingen---rasierer-smooth-perfection/B3-300603.html,4.99,https://www.bipa.at/dw/image/v2/AAFT_PRD/on/demandware.static/-/Sites-catalog/de_AT/v1638776757770/original/300603.jpg?sw=130&sfrm=png&q=100,True,bipa.at,client_name,AT,Search,22,https://www.bipa.at/suche?q=Rasierer,1
