sku,title,product_url,bullet_points,price,image,in_stock,rating,reviews,e_retailer,client,market,type,position,listing_url,page
335668,Philips Series 9000 rakapparat S998755 (mörk krom),https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/335668/philips-series-9000-rakapparat-s998755-mork-krom,"['Batteritid: 60 min', 'SkinIQ, Dual SteelPrecision blad', 'Våt/torr användning,Groom Tribe app']",3 299,https://www.elgiganten.se/image/dv_web_D180001002796611/335668/philips-series-9000-rakapparat-s998755-mork-krom.jpg?$digital220x220$,True,"4,6",151,elgiganten.se,P&G,SE,Search,1,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
SP986013,Philips S9000 Prestige rakapparat SP9860/13,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/SP986013/philips-s9000-prestige-rakapparat-sp986013,"['60 min batteritid', 'NanoTech blad', 'QI laddplatta, vattentät']",3 390,https://www.elgiganten.se/image/dv_web_D180001002293514/SP986013/philips-s9000-prestige-rakapparat-sp986013.jpg?$digital220x220$,True,"4,6",425,elgiganten.se,P&G,SE,Search,2,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
203908,Philips Series 7000 rakapparat 7786/55,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/203908/philips-series-7000-rakapparat-778655,"['Flexibla 360-D-huvuden', '60 min sladdlös användning', 'Våt och torr användning']",1 596,https://www.elgiganten.se/image/dv_web_D180001002672677/203908/philips-series-7000-rakapparat-778655.jpg?$digital220x220$,False,"4,6",141,elgiganten.se,P&G,SE,Search,3,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
203913,Philips Series 5000 rakapparat 5584/50,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/203913/philips-series-5000-rakapparat-558450,"['360-D flexibla huvuden', '60 min trådlös användning', 'Wet&Dry-rakning']",1 188,https://www.elgiganten.se/image/dv_web_D180001002496693/203913/philips-series-5000-rakapparat-558450.jpg?$digital220x220$,False,4,10,elgiganten.se,P&G,SE,Search,4,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
335640,Braun Series 9 Pro rakapparat BRA9410S,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/335640/braun-series-9-pro-rakapparat-bra9410s,"['60 min användartid, Wet & Dry', 'Sonic-teknologi', 'Vattentålig']",4 495,https://www.elgiganten.se/image/dv_web_D180001002787560/335640/braun-series-9-pro-rakapparat-bra9410s.jpg?$digital220x220$,True,"4,5",2,elgiganten.se,P&G,SE,Search,5,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
335643,Braun Series 9 Pro rakapparat BRA9465CC,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/335643/braun-series-9-pro-rakapparat-bra9465cc,"['60 minuters användartid, Wet & Dry', 'Sonic-teknologi', 'Vattentålig, 5-i-1 SmartCare Center']",4 995,https://www.elgiganten.se/image/dv_web_D180001002787557/335643/braun-series-9-pro-rakapparat-bra9465cc.jpg?$digital220x220$,True,4,1,elgiganten.se,P&G,SE,Search,6,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
335636,Braun Series 9 Pro rakapparat BRA9476CC,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/335636/braun-series-9-pro-rakapparat-bra9476cc,"['60 min användartid, Wet & Dry', 'Sonic-teknologi', 'PowerCase, 5-i-1 SmartCare Center']",4 795,https://www.elgiganten.se/image/dv_web_D180001002787238/335636/braun-series-9-pro-rakapparat-bra9476cc.jpg?$digital220x220$,True,5,1,elgiganten.se,P&G,SE,Search,7,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
335645,Braun Series 8 rakapparat BRA8417S,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/335645/braun-series-8-rakapparat-bra8417s,"['60 min användartid, Wet & Dry', 'Sonic-teknologi', 'Laddningsstativ ingår']",3 495,https://www.elgiganten.se/image/dv_web_D180001002787555/335645/braun-series-8-rakapparat-bra8417s.jpg?$digital220x220$,True,4,1,elgiganten.se,P&G,SE,Search,8,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
25742,Silk n rakapparat LS1PEU01,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/ladyshave-och-bikinitrimmer/25742/silk-n-rakapparat-ls1peu01,"['Batteridriven', 'Anslutbar trimmer', 'Stänksäker']",96,https://www.elgiganten.se/image/dv_web_D180001002248553/25742/silk-n-rakapparat-ls1peu01.jpg?$digital220x220$,False,,,elgiganten.se,P&G,SE,Search,9,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
350672,Gillette Fusion5 rakapparat 596683,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/350672/gillette-fusion5-rakapparat-596683,"['5 antifriktionsblad', 'Precisionstrimmer', '2 rakblad']",135,https://www.elgiganten.se/image/dv_web_D180001002820142/350672/gillette-fusion5-rakapparat-596683.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,10,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
R0050,Remington MyGroom rakapparat R0050,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/R0050/remington-mygroom-rakapparat-r0050,"['Dubbla skärblad', 'Flexibla skärblad', 'Kompakt storlek']",249,https://www.elgiganten.se/image/dv_web_D18000100267124/R0050/remington-mygroom-rakapparat-r0050.jpg?$digital220x220$,False,,,elgiganten.se,P&G,SE,Search,11,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
HP6393,Philips Lady rakapparat HP6393,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/HP6393/philips-lady-rakapparat-hp6393,"['Bärbar och kompakt', 'Kropp- och ansiktstillbehör', 'Ögonbrynsformare']",269,https://www.elgiganten.se/image/dv_web_D18000100251132/HP6393/philips-lady-rakapparat-hp6393.jpg?$digital220x220$,True,"4,4",76,elgiganten.se,P&G,SE,Search,12,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
F0050,Remington My Groom rakapparat F0050,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/F0050/remington-my-groom-rakapparat-f0050,"['Nätdriven', 'Dubbla flytande folier', '2 års garanti']",279,https://www.elgiganten.se/image/dv_web_D180001002181733/F0050/remington-my-groom-rakapparat-f0050.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,13,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
BRA190,Braun Rakapparat serie 1,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/BRA190/braun-rakapparat-serie-1,"['30 minuters rakning (10 dagar)', 'SmartFoil-teknologi fångar hårstrån i olika riktningar', 'Kan rengöras under vatten']",349,https://www.elgiganten.se/image/dv_web_D18000100279314/BRA190/braun-rakapparat-serie-1.jpg?$digital220x220$,True,"3,7",127,elgiganten.se,P&G,SE,Search,14,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
24462,Remington Style rakapparat F4000,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/24462/remington-style-rakapparat-f4000,"['Användartid: 45 min', 'Dual Flexing Foils', 'Vattentät, 2 LED-indikatorer']",391,https://www.elgiganten.se/image/dv_web_D180001002214063/24462/remington-style-rakapparat-f4000.jpg?$digital220x220$,False,4,1,elgiganten.se,P&G,SE,Search,15,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
24463,Remington Style rakapparat F300,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/24463/remington-style-rakapparat-f300,"['Användartid: 40 min', 'Dual Flexing Foils', 'Trimmer ingår']",399,https://www.elgiganten.se/image/dv_web_D180001002214163/24463/remington-style-rakapparat-f300.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,16,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
272720,Braun Series 3 rakapparat 301S,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/272720/braun-series-3-rakapparat-301s,"['20 minuters batteritid', '3 rakelement', 'Vattentät']",469,https://www.elgiganten.se/image/dv_web_D180001002674629/272720/braun-series-3-rakapparat-301s.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,17,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
ESSL33S503,Panasonic rakapparat ES-SL33-S503,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/ESSL33S503/panasonic-rakapparat-es-sl33-s503,"['21 minuters batteritid', 'Kan användas vått och torrt', 'Integrerad pop-up-trimmer']",599,https://www.elgiganten.se/image/dv_web_D18000100242219/ESSL33S503/panasonic-rakapparat-es-sl33-s503.jpg?$digital220x220$,True,4,1,elgiganten.se,P&G,SE,Search,18,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
53153,Philips Series 3000 rakapparat S323352,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/53153/philips-series-3000-rakapparat-s323352,"['Användningstid: 60 minuter', '5D Pivot & Flex-huvuden', 'För både våt och torr rakning']",696,https://www.elgiganten.se/image/dv_web_D180001002309192/53153/philips-series-3000-rakapparat-s323352.jpg?$digital220x220$,False,"4,4",237,elgiganten.se,P&G,SE,Search,19,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
67363,Philips huvud för rakapparat SH70/70,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/67363/philips-huvud-for-rakapparat-sh7070,"['Series 7000 (S7xxx)', 'SensoTouch 3D (RQ12xx)', 'Arcitec (RQ10xx)']",696,https://www.elgiganten.se/image/dv_web_D180001002315630/67363/philips-huvud-foer-rakapparat-sh7070.jpg?$digital220x220$,False,"2,9",11,elgiganten.se,P&G,SE,Search,20,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
272719,Braun Series 5 rakapparat 50-R1000S,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/272719/braun-series-5-rakapparat-50-r1000s,"['50 min batteritid', '3 flexibla blad', 'EasyClean, vattentät']",749,https://www.elgiganten.se/image/dv_web_D180001002674639/272719/braun-series-5-rakapparat-50-r1000s.jpg?$digital220x220$,False,5,1,elgiganten.se,P&G,SE,Search,21,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
203911,Philips Series 5000 rakapparat 5587/30,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/203911/philips-series-5000-rakapparat-558730,"['360-D flexibla huvuden', '60 min trådlös användning', 'Wet&Dry-rakning']",899,https://www.elgiganten.se/image/dv_web_D180001002496677/203911/philips-series-5000-rakapparat-558730.jpg?$digital220x220$,False,"4,5",291,elgiganten.se,P&G,SE,Search,22,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
203909,Philips Series 5000 rakapparat S5589/38,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/203909/philips-series-5000-rakapparat-s558938,"['360-D flexibla huvuden', '60 min trådlös användning', 'Wet&Dry-rakning']",939,https://www.elgiganten.se/image/dv_web_D180001002495543/203909/philips-series-5000-rakapparat-s558938.jpg?$digital220x220$,False,"4,5",272,elgiganten.se,P&G,SE,Search,23,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
190016,Braun Series 5 rakapparat BRA50B1500S,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/190016/braun-series-5-rakapparat-bra50b1500s,"['50 min användningstid', '3 flexibla blad, EasyClean', 'Precisionstrimmer,våt/torr användn.']",995,https://www.elgiganten.se/image/dv_web_D180001002474072/190016/braun-series-5-rakapparat-bra50b1500s.jpg?$digital220x220$,True,"3,7",31,elgiganten.se,P&G,SE,Search,24,https://www.elgiganten.se/search?SearchTerm=rakapparat&search=&searchResultTab=,1
140422,Braun Silk-épil 9 Flex epilator SES9002FLEX,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/140422/braun-silk-epil-9-flex-epilator-ses9002flex,"['50 min användningstid', 'MicroGrip-teknologi, 40 pincetter', 'SensoSmart, flexibelt huvud']",1 595,https://www.elgiganten.se/image/dv_web_D180001002372554/140422/braun-silk-epil-9-flex-epilator-ses9002flex.jpg?$digital220x220$,True,"4,6",28,elgiganten.se,P&G,SE,Search,1,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
140421,Braun Silk-épil 9 epilator SES9720,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/140421/braun-silk-epil-9-epilator-ses9720,"['50 min användningstid', 'MicroGrip-teknologi, 40 pincetter', 'SensoSmart, flexibelt huvud']",947,https://www.elgiganten.se/image/dv_web_D180001002372558/140421/braun-silk-epil-9-epilator-ses9720.jpg?$digital220x220$,True,"4,4",62,elgiganten.se,P&G,SE,Search,2,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
183402,Braun Face Spa PRO 912 epilator PROSE912FACE,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/183402/braun-face-spa-pro-912-epilator-prose912face,"['3-i-1 ansiktssystem', '60 min användningstid', 'MicroVibration-huvud']",990,https://www.elgiganten.se/image/dv_web_D180001002470408/183402/braun-face-spa-pro-912-epilator-prose912face.jpg?$digital220x220$,True,5,3,elgiganten.se,P&G,SE,Search,3,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
SES9880,Braun Silk-épil 9 SensoSmart epilator 9/880,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/SES9880/braun-silk-epil-9-sensosmart-epilator-9880,"['Sladdlös wet & dry-användning', 'SensoSmart-teknik, MicroGrip-pincett', '7 extra tillbehör inkluderat ansiktsborste']",1 695,https://www.elgiganten.se/image/dv_web_D18000100276798/SES9880/braun-silk-epil-9-sensosmart-epilator-9880.jpg?$digital220x220$,True,"4,2",106,elgiganten.se,P&G,SE,Search,4,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
29696,Philips Satinelle Essential epilator BRE22500,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/29696/philips-satinelle-essential-epilator-bre22500,"['Tvättbart huvud', '2 hastighetsinställningar', 'Rengöringsborste, tvättbar i vatten']",287,https://www.elgiganten.se/image/dv_web_D180001002234171/29696/philips-satinelle-essential-epilator-bre22500.jpg?$digital220x220$,True,"4,6",49,elgiganten.se,P&G,SE,Search,5,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
140423,Braun Silk-épil 3 epilator SE3410,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/140423/braun-silk-epil-3-epilator-se3410,"['Långvarigt resultat', '20 pincetter', 'Massagerollers, smart belysning']",599,https://www.elgiganten.se/image/dv_web_D180001002373722/140423/braun-silk-epil-3-epilator-se3410.jpg?$digital220x220$,True,"3,6",5,elgiganten.se,P&G,SE,Search,6,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
211685,Philips 8000 Series Wet&Dry epilator BRE70000,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/211685/philips-8000-series-wet-dry-epilator-bre70000,"['Batteritid: 40 min', 'Extra brett huvud', 'Våt och torr användning']",799,https://www.elgiganten.se/image/dv_web_D180001002501937/211685/philips-8000-series-wetdry-epilator-bre70000.jpg?$digital220x220$,False,"4,5",127,elgiganten.se,P&G,SE,Search,7,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
140420,Braun Silk-épil 9 Flex epilator SES9030,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/140420/braun-silk-epil-9-flex-epilator-ses9030,"['50 min användningstid', 'MicroGrip-teknologi, 40 pincetter', 'SensoSmart, flexibelt huvud']",2 495,https://www.elgiganten.se/image/dv_web_D180001002373672/140420/braun-silk-epil-9-flex-epilator-ses9030.jpg?$digital220x220$,True,"4,5",39,elgiganten.se,P&G,SE,Search,8,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
SE830FACE,Braun Ansiktsepilator SE830Face,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/SE830FACE/braun-ansiktsepilator-se830face,"['Epilator och rengöringsborste', 'Lämplig till känslig hud', 'Slät hud i 4 veckor']",799,https://www.elgiganten.se/image/dv_web_D180001002724387/SE830FACE/braun-ansiktsepilator-se830face.jpg?$digital220x220$,True,"4,2",58,elgiganten.se,P&G,SE,Search,9,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
HP6393,Philips Lady rakapparat HP6393,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/HP6393/philips-lady-rakapparat-hp6393,"['Bärbar och kompakt', 'Kropp- och ansiktstillbehör', 'Ögonbrynsformare']",269,https://www.elgiganten.se/image/dv_web_D18000100251132/HP6393/philips-lady-rakapparat-hp6393.jpg?$digital220x220$,True,"4,4",76,elgiganten.se,P&G,SE,Search,10,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
26604,Panasonic epilator ES-EL9A-S503,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/26604/panasonic-epilator-es-el9a-s503,"['Batteritid: 30 minuter', '2-skivs-system med 60 pincetter', '90-graders svänghuvud / LED']",1 795,https://www.elgiganten.se/image/dv_web_D180001002243848/26604/panasonic-epilator-es-el9a-s503.jpg?$digital220x220$,True,"4,3",44,elgiganten.se,P&G,SE,Search,11,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
211687,Philips 8000 Series Wet&Dry epilator BRE74010,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/211687/philips-8000-series-wet-dry-epilator-bre74010,"['Batteritid: 40 min', 'Exfolierande borste för kroppen', 'Pedikyrfotfil']",1 192,https://www.elgiganten.se/image/dv_web_D180001002501930/211687/philips-8000-series-wetdry-epilator-bre74010.jpg?$digital220x220$,True,"4,5",129,elgiganten.se,P&G,SE,Search,12,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
24460,Remington Smooth & Silky epilator EP7300,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/24460/remington-smooth-silky-epilator-ep7300,"['3-i-1-apparat', '2 hastigheter, 3 tillbehör', 'Tvättbart huvud']",499,https://www.elgiganten.se/image/dv_web_D180001002219639/24460/remington-smooth-silky-epilator-ep7300.jpg?$digital220x220$,True,,,elgiganten.se,P&G,SE,Search,13,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
10289,Panasonic ES-EL2A-A503 epilator,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/10289/panasonic-es-el2a-a503-epilator,"['Batteritid: 30 min', '2 skivor, 60 pincetter', '90° rörligt epileringshuvud']",895,https://www.elgiganten.se/image/dv_web_D180001002180013/10289/panasonic-es-el2a-a503-epilator.jpg?$digital220x220$,True,4,7,elgiganten.se,P&G,SE,Search,14,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
53156,Philips Satinelle Essential epilator BRE26500 (ljusgrön),https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/53156/philips-satinelle-essential-epilator-bre26500-ljusgron,"['Tvättbart huvud', 'Opti-belysning, 2 hastigheter', 'Massagekåpa, resefodral']",499,https://www.elgiganten.se/image/dv_web_D180001002363389/53156/philips-satinelle-essential-epilator-bre26500-ljusgroen.jpg?$digital220x220$,True,"4,6",50,elgiganten.se,P&G,SE,Search,15,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
53154,Philips Satinelle Essential epilator BRE27500 (ljuslila),https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/53154/philips-satinelle-essential-epilator-bre27500-ljuslila,"['Tvättbart huvud', 'Opti-belysning, 2 hastigheter', 'Massagekåpa, resefodral']",599,https://www.elgiganten.se/image/dv_web_D180001002363067/53154/philips-satinelle-essential-epilator-bre27500-ljuslila.jpg?$digital220x220$,True,"4,6",49,elgiganten.se,P&G,SE,Search,16,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
SE851VFACE,Braun FaceSpa epilator SE851,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/SE851VFACE/braun-facespa-epilator-se851,"['Batteridriven epilator för ansiktet', 'Effektiv djuprengöring', 'Belyst spegel och förvaringspåse medföljer']",659,https://www.elgiganten.se/image/dv_web_D180001002318603/SE851VFACE/braun-facespa-epilator-se851.jpg?$digital220x220$,True,"3,4",21,elgiganten.se,P&G,SE,Search,17,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
24455,Remington Smooth & Silky epilator EP7500,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/24455/remington-smooth-silky-epilator-ep7500,"['40 pincetter, massage-teknologi', '2 hastigheter, precisionsljus', '5 tillbehör']",699,https://www.elgiganten.se/image/dv_web_D180001002317146/24455/remington-smooth-silky-epilator-ep7500.jpg?$digital220x220$,True,1,1,elgiganten.se,P&G,SE,Search,18,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
140426,Braun Silk-épil 5 epilator SES5620,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/140426/braun-silk-epil-5-epilator-ses5620,"['3-i-1apparat', 'MicroGrip-teknologi, 28 pincetter', 'Vattentät, massagekåpa']",849,https://www.elgiganten.se/image/dv_web_D180001002372568/140426/braun-silk-epil-5-epilator-ses5620.jpg?$digital220x220$,True,"4,2",19,elgiganten.se,P&G,SE,Search,19,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
211686,Philips 8000 Series Wet&Dry epilator BRE73010,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/211686/philips-8000-series-wet-dry-epilator-bre73010,"['Batteritid: 40 min', 'Rakhuvud, trimmerkam', 'Pedikyrfotfil']",1 031,https://www.elgiganten.se/image/dv_web_D180001002672756/211686/philips-8000-series-wetdry-epilator-bre73010.jpg?$digital220x220$,True,"4,5",127,elgiganten.se,P&G,SE,Search,20,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
SE810FACE,Braun epilator och rengöringsborste SE810,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/SE810FACE/braun-epilator-och-rengoringsborste-se810,"['Smal epilator för ansiktet', 'Skonsam djuprengöring av dina porer', 'Lämplig för ömtåligig hud']",499,https://www.elgiganten.se/image/dv_web_D18000100277038/SE810FACE/braun-epilator-och-rengoeringsborste-se810.jpg?$digital220x220$,False,"3,8",21,elgiganten.se,P&G,SE,Search,21,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
54107,Silk’n EpiTweezer epilator EPI1PE1001,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/54107/silk-n-epitweezer-epilator-epi1pe1001,"['Upp till 40 min batteritid', 'Epilatorhuvud med 32 pincetter', '2 epilator-munstycken']",299,https://www.elgiganten.se/image/dv_web_D180001002305814/54107/silkn-epitweezer-epilator-epi1pe1001.jpg?$digital220x220$,False,3,1,elgiganten.se,P&G,SE,Search,22,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
26601,Panasonic epilator ESEL7AS503,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/rakhyvlar-och-rakblad/26601/panasonic-epilator-esel7as503,"['30 min användningstid', '2-skivors epilation, 60 pincetter', 'Våt och torr användning']",796,https://www.elgiganten.se/image/dv_web_D180001002311308/26601/panasonic-epilator-esel7as503.jpg?$digital220x220$,False,"4,7",3,elgiganten.se,P&G,SE,Search,23,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
24631,Braun Series 5 Silk-épil skönhetsset SES5885,https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/epilator/24631/braun-series-5-silk-epil-skonhetsset-ses5885,"['Epilator, rakapparat, trimmer', 'SensoSmart-teknologi', 'Ansiktsborste, vattentät']",876,https://www.elgiganten.se/image/dv_web_D180001002214838/24631/braun-series-5-silk-epil-skoenhetsset-ses5885.jpg?$digital220x220$,False,5,3,elgiganten.se,P&G,SE,Search,24,https://www.elgiganten.se/catalog/personvard/harborttagning-for-kroppen/se-epilator/epilator,1
309781,Philips MG7715/15 multigroomer MG771515V2,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/309781/philips-mg771515-multigroomer-mg771515v2,"['13 fästen', '2 timmars användningstid', 'Vattentålig']",639,https://www.elgiganten.se/image/dv_web_D180001002744622/309781/philips-mg771515-multigroomer-mg771515v2.jpg?$digital220x220$,True,"4,5",193,elgiganten.se,P&G,SE,Search,1,https://www.elgiganten.se/search?SearchTerm=trimmer&search=&searchResultTab=,1
303794,Philips 9000 Series multigroomer MG971090 (+Philips OneBlade),https://www.elgiganten.se/product/personvard/harborttagning-for-kroppen/bodygrooming/303794/philips-9000-series-multigroomer-mg971090-philips-oneblade,"['12-i-1-premiumtrimmer', '2 timmars batteritid', 'Medföljande Philips OneBlade']",1 295,https://www.elgiganten.se/image/dv_web_D180001002822254/303794/philips-9000-series-multigroomer-mg971090-philips-oneblade.jpg?$digital220x220$,True,"4,8",26,elgiganten.se,P&G,SE,Search,2,https://www.elgiganten.se/search?SearchTerm=trimmer&search=&searchResultTab=,1
MG373015,Philips Series 3000 multigroomer MG3730/15,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/MG373015/philips-series-3000-multigroomer-mg373015,"['8-i-1-trimmer', '60 min batteritid', '2 års garanti']",349,https://www.elgiganten.se/image/dv_web_D18000100263811/MG373015/philips-series-3000-multigroomer-mg373015.jpg?$digital220x220$,False,"4,4",183,elgiganten.se,P&G,SE,Search,3,https://www.elgiganten.se/search?SearchTerm=trimmer&search=&searchResultTab=,1
MG573015,Philips Series 5000 multigroomer MG5730/15,https://www.elgiganten.se/product/personvard/rakapparat-och-trimmer/rakapparat-och-skaggtrimmer/MG573015/philips-series-5000-multigroomer-mg573015,"['11-i-1-trimmer', '80 min batteritid', '2-års garanti']",479,https://www.elgiganten.se/image/dv_web_D18000100262732/MG573015/philips-series-5000-multigroomer-mg573015.jpg?$digital220x220$,False,"4,4",143,elgiganten.se,P&G,SE,Search,4,https://www.elgiganten.se/search?SearchTerm=trimmer&search=&searchResultTab=,1
